timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-05-07 10:42:50.004,-1.006348,-0.0988769999999999,0.0236819999999999,-1.128906,-0.182861,-0.049561,1
2021-04-13 15:07:32.880,-0.944824,-0.069824,0.047607,-0.960938,-0.2636719999999999,-0.1132809999999999,1
2021-05-07 08:45:49.290,-1.191406,0.056396,-0.4501949999999999,-1.15332,-0.078369,-0.275391,1
2021-04-14 14:50:47.819,-0.994629,-0.0791019999999999,0.362793,-1.0620120000000002,0.102295,-0.276611,1
2021-04-16 15:00:25.924,-1.096924,-0.021973,-0.625732,-1.455078,0.247803,0.213135,1
2021-04-15 14:43:17.579,-0.907715,-0.08252,-0.386963,-0.989746,-0.097412,-0.20874,1
2021-03-26 08:58:58.240,-0.902344,0.009766,-0.3000489999999999,-0.999512,-0.4401859999999999,-0.202393,1
2021-05-07 10:48:47.964,-0.877441,-0.074463,-0.253418,-0.022461,-0.131348,0.742676,1
2021-05-21 14:46:18.159,-0.840088,-0.095459,-0.667725,-0.984131,0.149414,-0.1401369999999999,1
2021-04-14 14:52:55.020,-0.8813479999999999,-0.116699,0.11499,-1.637695,0.136963,0.008789,1
2021-05-27 10:17:52.939,-0.862549,0.123291,0.1225589999999999,-1.003174,-0.0021969999999999,0.128174,1
2021-04-14 15:08:32.299,-0.89502,-0.1103519999999999,0.359863,-0.885498,0.029297,-0.1713869999999999,1
2021-05-21 14:26:21.079,-0.873291,-0.187256,-0.626709,-0.962402,0.13501,-0.026367,1
2021-05-07 10:23:21.063,-0.686279,-0.066895,-0.2221679999999999,-1.263916,-0.063232,0.305908,1
2021-03-26 08:47:32.080,-1.4682620000000002,-0.1103519999999999,-0.354492,-1.4692379999999998,-0.497803,-0.697021,1
2021-05-27 10:14:26.399,-0.912598,0.19873,0.06665,-0.8122560000000001,0.319336,-0.036621,1
2021-05-21 14:22:19.399,-0.890869,-0.181396,-0.690918,-1.042969,0.071777,-0.038574,1
2021-04-16 14:38:06.204,-0.996338,0.1008299999999999,-0.397217,-0.989258,0.158936,-0.054932,1
2021-03-29 15:13:21.260,-0.623291,-0.018311,-0.342285,-0.791748,-0.078369,-0.314453,1
2021-05-27 10:06:37.299,-0.902588,-0.0244139999999999,-0.0031739999999999,-0.425537,-0.18042,-0.0275879999999999,1
2021-04-13 15:11:47.919,-0.879395,-0.157959,0.137939,-0.854248,-0.043701,-0.472656,1
2021-05-27 09:30:49.380,-1.049316,0.03833,-0.267822,-1.286621,-0.204834,0.060059,1
2021-04-16 15:02:06.125,-0.6733399999999999,-0.043945,-0.230469,-0.959473,0.02417,-0.144775,1
2021-04-07 11:03:49.900,-0.916016,-0.118164,-0.168701,-1.095703,-0.041504,0.049561,1
2021-04-26 14:37:53.439,-0.572754,-0.063965,-0.174316,-0.445312,-0.005859,0.483643,1
2021-04-16 15:04:32.904,-0.8764649999999999,-0.173828,-0.4267579999999999,-1.196289,-0.148193,-0.000732,1
2021-05-21 14:24:43.759,-0.921631,-0.109375,-0.671875,-1.009033,0.11377,-0.1079099999999999,1
2021-05-21 14:23:00.079,-0.8730469999999999,-0.182861,-0.5610350000000001,-0.8168949999999999,0.14502,0.014893,1
2021-05-27 09:40:26.479,-1.168701,0.2182619999999999,-0.354736,-1.366455,0.183838,-0.25708,1
2021-05-21 14:27:06.400,-0.854736,-0.120361,-0.6506350000000001,-0.994385,0.369141,-0.19165,1
2021-03-26 08:40:28.700,-1.186523,0.02002,0.058105,-0.949463,-0.2209469999999999,-0.947998,1
2021-05-07 10:52:08.864,-0.883545,0.058594,-0.130615,-0.974609,-0.125,0.090332,1
2021-05-07 08:37:40.630,-1.301758,0.292725,-0.606201,-2.177002,0.384521,-0.792725,1
2021-05-07 08:56:36.150,-0.8598629999999999,0.237305,-0.42749,-1.130859,0.001953,-0.255371,1
2021-05-27 10:12:42.779,-1.152588,0.078857,0.235107,-1.273926,-0.012695,-0.0444339999999999,1
2021-04-07 10:39:10.000,-0.984375,-0.1079099999999999,-0.1882319999999999,-1.32373,-0.149902,-0.19165,1
2021-04-07 10:56:14.039,-0.969238,-0.121094,-0.255127,-0.942139,-0.136719,-0.280273,1
2021-04-16 15:05:19.104,-0.823242,0.017578,-0.317871,-0.795898,0.151367,-0.0070799999999999,1
2021-04-15 14:46:11.199,-0.661621,-0.152832,-0.605225,-0.954346,0.4653319999999999,-0.151611,1
2021-05-07 10:54:23.464,-0.949951,0.238037,-0.1821289999999999,-0.946289,0.088135,-0.001709,1
2021-03-29 15:04:03.200,-1.007568,-0.150635,-0.704834,-0.182617,0.240967,0.334473,1
2021-05-27 10:07:57.159,-0.996094,-0.220703,0.213135,-0.720947,-1.874756,0.431152,1
2021-05-21 11:16:25.459,-0.936035,-0.049316,-0.199951,-0.8842770000000001,0.124268,-0.4226069999999999,1
2021-04-16 15:04:59.284,-0.938965,-0.121826,-0.506592,-1.289307,-0.5046390000000001,-0.013184,1
2021-04-14 15:04:46.639,-1.056641,-0.246338,0.47168,-1.001465,-0.103027,-0.189453,1
2021-05-27 10:18:03.520,-0.871826,0.101807,-0.147949,-1.171631,-0.908936,-0.2314449999999999,1
2021-03-24 14:58:13.260,-0.970947,0.070312,-0.211182,-0.966797,-0.112549,0.018311,1
2021-05-07 10:52:15.243,-0.985596,0.203613,-0.088135,-0.990234,-0.043701,0.0622559999999999,1
2021-04-07 10:46:12.300,-0.985107,-0.175537,-0.130615,-1.1796879999999998,0.072266,-0.01001,1
2021-05-07 15:54:51.220,-0.964355,0.153564,-0.1665039999999999,-0.9646,-0.171631,-0.2026369999999999,1
2021-03-26 08:46:30.119,-0.905518,-0.109863,-0.25,-0.847412,-0.08667,-0.03418,1
2021-04-14 14:55:39.919,-1.284668,0.0551759999999999,0.457764,-1.52002,-0.064697,-0.795166,1
2021-03-24 15:11:35.680,-0.8564450000000001,-0.0979,-0.145264,-0.246582,0.0122069999999999,-0.486328,1
2021-05-21 14:22:32.200,-0.901123,-0.1630859999999999,-0.609375,-0.981201,0.102051,0.008789,1
2021-04-26 14:30:19.700,-0.911133,-0.137695,-0.1091309999999999,-0.645752,0.2600099999999999,0.11499,1
2021-05-07 08:54:59.709,-0.927979,0.039307,-0.617432,-1.035156,0.1882319999999999,-0.170898,1
2021-04-14 14:54:05.119,-1.240967,-0.242188,0.3886719999999999,-1.146973,-0.241943,0.013916,1
2021-04-14 15:05:25.760,-0.8383790000000001,-0.1955569999999999,0.39209,-0.4714359999999999,0.361572,-0.4423829999999999,1
2021-04-26 14:44:14.720,-1.069092,-0.059814,0.0534669999999999,-0.883057,0.219971,-1.668945,1
2021-04-14 15:00:22.200,-0.941162,0.0244139999999999,0.609375,-0.8540040000000001,-0.226807,-1.062744,1
2021-05-21 14:26:13.100,-0.926758,-0.172119,-0.585449,-0.997559,0.386475,-0.206055,1
2021-03-24 15:03:58.319,-0.696045,-0.120117,-0.128662,-0.243164,-0.015381,0.320557,1
2021-05-21 14:22:00.579,-0.891357,-0.21875,-0.609375,-0.953857,0.148926,-0.047363,1
2021-05-07 08:43:40.509,-0.972412,0.074707,-0.286621,-0.967529,0.191406,-0.010742,1
2021-04-07 10:55:08.619,-0.963379,-0.0371089999999999,-0.2104489999999999,-0.918945,-0.156006,-0.130615,1
2021-03-24 15:09:26.440,-1.58374,-0.044189,-0.408936,-0.293701,-0.5100100000000001,-0.702148,1
2021-03-24 14:46:18.579,-1.135498,-0.0288089999999999,-0.088623,-1.031494,-0.11084,-0.068848,1
2021-04-07 10:55:07.739,-0.910645,0.013672,0.0144039999999999,-0.936523,-0.239502,0.040039,1
2021-05-21 14:22:08.220,-0.772461,-0.171631,-0.631104,-0.962158,0.3200679999999999,0.292725,1
2021-03-24 15:02:53.799,-0.643799,-0.140625,-0.157715,-0.242432,0.001221,0.394531,1
2021-03-29 15:15:55.000,-0.994873,-0.15918,-0.419434,-1.03833,-0.192139,0.019531,1
2021-03-24 15:07:16.420,-0.6506350000000001,0.004639,-0.2387699999999999,-0.991699,-0.413574,-0.385498,1
2021-03-24 15:12:52.520,-0.55542,0.015625,-0.245117,-0.924561,-0.055664,-0.077148,1
2021-04-14 15:02:40.720,-0.7233890000000001,0.0031739999999999,0.240479,-0.935059,-0.115723,-0.239746,1
2021-05-07 16:19:49.900,-1.105957,0.0092769999999999,-0.22998,-0.479492,0.077637,-0.8078609999999999,1
2021-03-26 08:55:04.800,-0.8225100000000001,0.522217,-0.4484859999999999,-3.2644040000000003,-1.550293,-1.079834,1
2021-03-26 08:43:25.139,-0.944092,-0.042725,-0.131592,-0.894775,-0.269287,-0.014648,1
2021-05-21 14:40:48.139,-0.890625,-0.159912,-0.5827640000000001,-1.0078120000000002,0.102295,0.0524899999999999,1
2021-04-13 15:08:57.680,-0.918213,-0.091553,0.0,-0.997559,-0.13208,-0.216553,1
2021-03-26 08:48:16.959,-0.907959,-0.091797,-0.181885,-0.713379,-0.005371,0.001709,1
2021-04-16 15:11:14.405,-0.744873,0.015381,-0.288086,-0.925537,0.054932,-0.116699,1
2021-05-07 16:05:34.479,-0.8959959999999999,0.026855,-0.185059,-0.8579100000000001,-0.103271,-0.1604,1
2021-03-24 15:07:06.099,-1.046631,-0.171875,-0.08374,-0.007812,-0.321289,-0.5527340000000001,1
2021-03-29 15:01:22.420,-1.09375,-0.200684,-0.637207,-1.712402,-0.084961,-0.065674,1
2021-03-29 14:52:53.720,-1.033936,-0.131592,-0.4399409999999999,-0.729004,0.067871,-0.25,1
2021-03-24 15:11:12.559,-1.526123,-0.240479,-0.476074,-1.8479,-0.119629,-0.456787,1
2021-05-27 10:14:01.980,-0.961914,0.0910639999999999,0.331787,-1.058838,-0.161865,0.035889,1
2021-05-27 10:19:58.020,-1.291016,0.3149409999999999,0.129883,-1.169189,0.121582,-0.0820309999999999,1
2021-05-21 11:40:33.740,-0.87915,0.039307,-0.076904,-0.982422,-0.1069339999999999,-0.086182,1
2021-05-21 14:21:38.580,-0.8918459999999999,-0.140625,-0.624023,-0.990723,0.057861,0.064941,1
2021-05-07 08:43:21.510,-0.967041,-0.192139,-0.399658,-0.479492,0.306396,-0.174805,1
2021-05-21 14:40:03.140,-0.8425290000000001,0.035156,-0.6967770000000001,-1.173096,0.296875,-0.14209,1
2021-04-15 14:56:00.059,-0.903076,0.078857,-0.299805,-1.007568,-0.0754389999999999,-0.1328119999999999,1
2021-05-21 11:31:50.900,-0.963867,-0.018555,-0.2026369999999999,-0.995361,-0.042969,-0.153076,1
2021-05-07 10:38:10.724,-0.908936,0.053711,-0.20874,-0.911865,-0.08252,0.058838,1
2021-05-21 11:35:58.000,-0.8928219999999999,-0.173584,0.042969,-0.731445,0.012695,-0.218506,1
2021-05-21 11:37:58.659,-0.801758,-0.102051,-0.128662,-1.012451,0.248779,0.257324,1
2021-04-07 10:58:06.599,-0.999268,-0.0625,0.015381,-1.013184,-0.285889,-0.140381,1
2021-03-24 15:04:48.540,-0.8803709999999999,-0.154053,-0.337891,-0.963623,0.166016,0.078857,1
2021-04-14 14:42:38.900,-0.996826,-0.204102,0.290527,-1.098145,0.092773,-0.08252,1
2021-05-07 08:48:02.589,-0.927246,0.191162,-0.388428,-0.983154,-0.043945,-0.174316,1
2021-05-21 14:40:40.819,-0.907715,-0.240723,-0.5778810000000001,-0.8994139999999999,0.592041,-0.3991699999999999,1
2021-04-07 10:26:37.319,-1.09375,-0.159668,-0.017334,-0.916748,0.129639,-0.076172,1
2021-05-21 11:22:08.180,-0.990723,-0.057861,-0.203613,-1.096191,0.142578,-0.397949,1
2021-03-24 15:11:28.020,-0.8342290000000001,0.031494,-0.128174,-0.983887,-0.139893,-0.245605,1
2021-04-07 10:37:33.040,-0.96582,0.073486,0.066162,-0.967773,-0.1955569999999999,-0.150391,1
2021-05-07 16:19:59.380,-0.959961,-0.048096,-0.120117,-0.570068,0.075195,-0.381592,1
2021-04-14 15:08:01.520,-0.93335,0.0930179999999999,0.1235349999999999,-0.92627,0.321777,-0.391602,1
2021-04-14 14:54:26.000,-0.625977,0.1130369999999999,0.238037,-0.925293,0.023926,-0.224854,1
2021-04-15 14:51:37.180,-0.981201,0.050781,-0.610107,-1.291016,-0.176514,-0.5170899999999999,1
2021-03-29 15:10:26.059,-1.022217,-0.017334,-0.705566,-1.293701,-0.542725,-0.151123,1
2021-05-07 10:15:38.743,-0.919189,-0.0129389999999999,-0.14624,-0.7453609999999999,0.104492,0.008057,1
2021-05-27 10:14:08.460,-0.93042,-0.036621,0.023926,-1.317383,0.565918,0.139893,1
2021-04-26 14:30:07.699,-1.394775,0.302002,-0.366211,-5.604492,0.897217,-1.422607,1
2021-05-07 08:45:54.709,-1.167969,0.17334,-0.522949,-1.325684,-0.2741699999999999,0.2575679999999999,1
2021-04-07 10:42:32.099,-0.8935549999999999,-0.058594,-0.050049,-0.4636229999999999,0.025146,0.18457,1
2021-04-16 15:09:28.485,-0.8847659999999999,0.128906,-0.37915,-0.93042,-0.126709,-0.123779,1
2021-05-07 08:28:59.509,-0.960449,0.112549,-0.190918,-0.998535,0.052979,0.0070799999999999,1
2021-03-29 15:15:35.939,-0.8259280000000001,0.017822,-0.5566409999999999,-1.405029,0.193359,-0.8139649999999999,1
2021-05-21 11:45:30.260,-1.125244,-0.1318359999999999,-0.204102,-0.6601560000000001,0.518799,0.047607,1
2021-04-14 14:49:10.140,-0.976562,-0.106201,0.101807,-1.036377,0.485352,-0.4375,1
2021-03-26 08:40:17.979,-0.694336,0.1245119999999999,-0.186768,-0.768311,-0.170898,-0.056885,1
2021-05-07 10:38:49.383,-0.964844,0.056396,-0.071777,-0.962891,-0.078857,0.11084,1
2021-03-24 15:04:14.680,-0.633545,-0.1630859999999999,-0.009033,-0.12915,0.407227,-1.839355,1
2021-04-13 14:43:49.939,-0.962891,0.084961,0.008057,-0.95874,-0.008789,-0.1875,1
2021-04-07 10:38:52.419,-0.972656,-0.005615,-0.2265619999999999,-0.701172,0.3156739999999999,-0.225586,1
2021-05-27 10:14:14.140,-0.878418,0.068604,0.220459,-0.917236,-0.196777,0.167969,1
2021-05-21 14:41:53.380,-0.8813479999999999,-0.18042,-0.579346,-0.83667,0.194092,-0.4340819999999999,1
2021-05-27 10:12:32.900,-1.0620120000000002,0.065186,0.041504,-1.161133,-0.416992,-0.138672,1
2021-03-24 15:13:05.960,-0.721436,-0.025391,0.008789,-1.319092,0.1235349999999999,-0.334961,1
2021-05-07 10:36:34.824,-0.8891600000000001,-0.2209469999999999,-0.300781,-1.470215,-0.8652340000000001,0.198486,1
2021-04-15 14:44:54.900,-0.783447,0.084717,-0.31665,-0.914795,-0.033447,-0.160889,1
2021-03-24 15:00:46.919,-1.081787,-0.136963,-0.2836909999999999,-1.783203,-0.4729,0.108154,1
2021-04-16 15:13:52.465,-0.7460939999999999,-0.296387,-0.537354,-0.98999,0.158447,-0.208008,1
2021-05-07 10:37:08.823,-0.863525,0.022461,-0.137451,-1.060791,-0.1145019999999999,-0.1037599999999999,1
2021-04-15 15:00:41.659,-0.935547,-0.062744,-0.416992,-0.914307,-0.107178,-0.2329099999999999,1
2021-04-16 14:54:42.165,-0.871826,0.282471,-0.4460449999999999,-1.10376,0.044189,-0.146973,1
2021-03-26 08:44:39.500,-0.905518,0.031738,-0.125488,-0.934326,-0.2077639999999999,-0.0539549999999999,1
2021-05-21 14:38:47.540,-0.8303219999999999,-0.241211,-0.638916,-1.12207,0.353516,0.210693,1
2021-04-13 15:08:28.059,-0.944092,-0.134521,0.1330569999999999,-0.8925780000000001,-0.245117,-0.766357,1
2021-04-14 15:04:38.400,-1.274902,-0.010986,0.213623,-2.066162,0.033936,0.356689,1
2021-05-07 08:48:48.490,-1.213623,0.13501,-0.637939,-1.166748,0.178467,-0.228516,1
2021-04-07 11:04:16.000,-0.855225,-0.121826,-0.009521,-0.5568850000000001,-0.244385,-0.281494,1
2021-04-15 14:52:35.099,-0.8962399999999999,0.0534669999999999,-0.12085,-1.962891,-0.467529,-2.078369,1
2021-04-26 14:45:55.759,-0.926758,-0.0778809999999999,0.166016,-1.225342,0.119141,-2.804199,1
2021-05-21 14:33:25.600,-0.8261719999999999,-0.16626,-0.5939939999999999,-0.988281,0.326416,-0.171631,1
2021-05-21 14:38:57.279,-0.886719,-0.176758,-0.647461,-1.0271,0.095215,-0.195801,1
2021-03-29 15:02:56.799,-0.779541,-0.091797,-0.377197,-1.008301,-0.0976559999999999,0.008545,1
2021-04-16 14:36:12.944,-0.8811040000000001,0.123047,-0.373535,-0.956787,0.032227,-0.031982,1
2021-03-29 15:07:07.779,-0.6403810000000001,-0.078125,-0.3125,-0.4929199999999999,-0.12793,0.136475,1
2021-04-16 15:11:33.965,-0.873291,0.219238,-0.193115,-1.0354,-0.019043,-0.2219239999999999,1
2021-04-15 14:57:08.699,-0.758789,-0.1318359999999999,-0.49585,-0.922363,0.29834,-0.269287,1
2021-03-26 08:45:08.680,-0.812012,-0.017578,-0.28125,-1.138184,0.213867,-0.198486,1
2021-03-29 15:18:27.959,-0.953125,-0.064697,-0.356934,-0.789062,0.101807,-0.5046390000000001,1
2021-05-07 10:35:49.344,-0.854492,0.047119,-0.081055,-0.515625,-0.0659179999999999,0.110107,1
2021-04-13 15:08:47.900,-1.073975,-0.108154,0.0395509999999999,-0.774658,0.07251,-0.086426,1
2021-05-21 11:20:07.659,-1.046875,-0.165527,-0.040527,-1.012451,0.043701,-0.0893549999999999,1
2021-04-07 10:43:32.720,-0.8918459999999999,-0.087891,-0.224854,-1.424316,-0.395752,0.34375,1
